Ranking (Top 100) for the queries in Cleaned_queries.txt in the format:
query_id Q0 doc_id rank Lucene_score system_name
32 Q0 CACM-1423 34 0.1067934 LuceneNoStopNoStem
32 Q0 CACM-2155 35 0.10624304 LuceneNoStopNoStem
32 Q0 CACM-3124 36 0.10380024 LuceneNoStopNoStem
32 Q0 CACM-2986 37 0.10265544 LuceneNoStopNoStem
32 Q0 CACM-2275 38 0.10034226 LuceneNoStopNoStem
32 Q0 CACM-2695 39 0.09819913 LuceneNoStopNoStem
32 Q0 CACM-2763 40 0.097311646 LuceneNoStopNoStem
32 Q0 CACM-2752 41 0.09425286 LuceneNoStopNoStem
32 Q0 CACM-2697 42 0.09374007 LuceneNoStopNoStem
32 Q0 CACM-1481 43 0.09330558 LuceneNoStopNoStem
32 Q0 CACM-2161 44 0.09330558 LuceneNoStopNoStem
32 Q0 CACM-2461 45 0.09330558 LuceneNoStopNoStem
32 Q0 CACM-2290 46 0.09234857 LuceneNoStopNoStem
32 Q0 CACM-2606 47 0.09109824 LuceneNoStopNoStem
32 Q0 CACM-2568 48 0.09085166 LuceneNoStopNoStem
32 Q0 CACM-2769 49 0.08605011 LuceneNoStopNoStem
32 Q0 CACM-2189 50 0.084803745 LuceneNoStopNoStem
32 Q0 CACM-3125 51 0.084036835 LuceneNoStopNoStem
32 Q0 CACM-2701 52 0.08105483 LuceneNoStopNoStem
32 Q0 CACM-1983 53 0.07997621 LuceneNoStopNoStem
32 Q0 CACM-2771 54 0.079882465 LuceneNoStopNoStem
32 Q0 CACM-2402 55 0.07975191 LuceneNoStopNoStem
32 Q0 CACM-1721 56 0.07951395 LuceneNoStopNoStem
32 Q0 CACM-2195 57 0.079037935 LuceneNoStopNoStem
32 Q0 CACM-1791 58 0.07777465 LuceneNoStopNoStem
32 Q0 CACM-1415 59 0.07729821 LuceneNoStopNoStem
32 Q0 CACM-2646 60 0.07719188 LuceneNoStopNoStem
32 Q0 CACM-3059 61 0.0757616 LuceneNoStopNoStem
32 Q0 CACM-2819 62 0.07544141 LuceneNoStopNoStem
32 Q0 CACM-2520 63 0.07529973 LuceneNoStopNoStem
32 Q0 CACM-1172 64 0.07322724 LuceneNoStopNoStem
32 Q0 CACM-1432 65 0.073031604 LuceneNoStopNoStem
32 Q0 CACM-1350 66 0.07253284 LuceneNoStopNoStem
32 Q0 CACM-2925 67 0.072426826 LuceneNoStopNoStem
32 Q0 CACM-3153 68 0.071253814 LuceneNoStopNoStem
32 Q0 CACM-2059 69 0.069261424 LuceneNoStopNoStem
32 Q0 CACM-3138 70 0.06769007 LuceneNoStopNoStem
32 Q0 CACM-1822 71 0.06664684 LuceneNoStopNoStem
32 Q0 CACM-2444 72 0.06664684 LuceneNoStopNoStem
32 Q0 CACM-1935 73 0.06621673 LuceneNoStopNoStem
32 Q0 CACM-2453 74 0.06616896 LuceneNoStopNoStem
32 Q0 CACM-2923 75 0.06256344 LuceneNoStopNoStem
32 Q0 CACM-1373 76 0.059294146 LuceneNoStopNoStem
32 Q0 CACM-1899 77 0.05914997 LuceneNoStopNoStem
32 Q0 CACM-1456 78 0.057774868 LuceneNoStopNoStem
32 Q0 CACM-3033 79 0.057141285 LuceneNoStopNoStem
32 Q0 CACM-3100 80 0.056757193 LuceneNoStopNoStem
32 Q0 CACM-1924 81 0.05670501 LuceneNoStopNoStem
32 Q0 CACM-2199 82 0.05641276 LuceneNoStopNoStem
32 Q0 CACM-2125 83 0.0547737 LuceneNoStopNoStem
32 Q0 CACM-3172 84 0.05418268 LuceneNoStopNoStem
32 Q0 CACM-1886 85 0.054169465 LuceneNoStopNoStem
32 Q0 CACM-1433 86 0.051646996 LuceneNoStopNoStem
32 Q0 CACM-2856 87 0.051006235 LuceneNoStopNoStem
32 Q0 CACM-2657 88 0.05063645 LuceneNoStopNoStem
32 Q0 CACM-1931 89 0.050426185 LuceneNoStopNoStem
32 Q0 CACM-2145 90 0.050164253 LuceneNoStopNoStem
32 Q0 CACM-3134 91 0.04971426 LuceneNoStopNoStem
32 Q0 CACM-2392 92 0.049006745 LuceneNoStopNoStem
32 Q0 CACM-1159 93 0.048583888 LuceneNoStopNoStem
32 Q0 CACM-2692 94 0.04830287 LuceneNoStopNoStem
32 Q0 CACM-1828 95 0.04665279 LuceneNoStopNoStem
32 Q0 CACM-1934 96 0.04665279 LuceneNoStopNoStem
32 Q0 CACM-1181 97 0.046648197 LuceneNoStopNoStem
32 Q0 CACM-1824 98 0.046081435 LuceneNoStopNoStem
32 Q0 CACM-1725 99 0.046042856 LuceneNoStopNoStem
32 Q0 CACM-3037 100 0.045485463 LuceneNoStopNoStem

For query: articles about the sensitivity of the eigenvalue decomposition of real matrices in particular zero one matrices i m especially interested in the separation of eigenspaces corresponding to distinct eigenvalues articles on the subject c davis and w kahn the rotation of eigenvectors by a permutation siam j numerical analysis vol 7 no 1 1970 g stewart error bounds for approximate invariant subspaces of closed linear operators siam j numerical analysis vol 8 no 4 1971 davis c kahn w stewart g

33 Q0 CACM-2284 1 0.15885617 LuceneNoStopNoStem
33 Q0 CACM-1954 2 0.15834789 LuceneNoStopNoStem
33 Q0 CACM-2043 3 0.15834789 LuceneNoStopNoStem
33 Q0 CACM-2697 4 0.114506796 LuceneNoStopNoStem
33 Q0 CACM-2047 5 0.10879332 LuceneNoStopNoStem
33 Q0 CACM-1963 6 0.099669755 LuceneNoStopNoStem
33 Q0 CACM-1692 7 0.09697447 LuceneNoStopNoStem
33 Q0 CACM-2226 8 0.08708235 LuceneNoStopNoStem
33 Q0 CACM-2806 9 0.08274382 LuceneNoStopNoStem
33 Q0 CACM-2695 10 0.078273125 LuceneNoStopNoStem
33 Q0 CACM-2554 11 0.07359922 LuceneNoStopNoStem
33 Q0 CACM-3016 12 0.07314213 LuceneNoStopNoStem
33 Q0 CACM-2281 13 0.070721455 LuceneNoStopNoStem
33 Q0 CACM-2824 14 0.07008225 LuceneNoStopNoStem
33 Q0 CACM-1968 15 0.06639139 LuceneNoStopNoStem
33 Q0 CACM-2335 16 0.065281466 LuceneNoStopNoStem
33 Q0 CACM-1147 17 0.06312017 LuceneNoStopNoStem
33 Q0 CACM-2177 18 0.06284925 LuceneNoStopNoStem
33 Q0 CACM-2807 19 0.062173188 LuceneNoStopNoStem
33 Q0 CACM-1998 20 0.06039857 LuceneNoStopNoStem
33 Q0 CACM-2000 21 0.059595384 LuceneNoStopNoStem
33 Q0 CACM-1662 22 0.058266696 LuceneNoStopNoStem
33 Q0 CACM-1423 23 0.056979608 LuceneNoStopNoStem
33 Q0 CACM-1809 24 0.05686553 LuceneNoStopNoStem
33 Q0 CACM-2213 25 0.05667123 LuceneNoStopNoStem
33 Q0 CACM-2186 26 0.055515405 LuceneNoStopNoStem
33 Q0 CACM-1658 27 0.054789975 LuceneNoStopNoStem
33 Q0 CACM-1707 28 0.05307487 LuceneNoStopNoStem
33 Q0 CACM-2548 29 0.050870273 LuceneNoStopNoStem
33 Q0 CACM-1666 30 0.049937487 LuceneNoStopNoStem
33 Q0 CACM-0537 31 0.04858409 LuceneNoStopNoStem
33 Q0 CACM-1104 32 0.047879327 LuceneNoStopNoStem
33 Q0 CACM-2887 33 0.047455855 LuceneNoStopNoStem
33 Q0 CACM-2355 34 0.04694437 LuceneNoStopNoStem
33 Q0 CACM-2544 35 0.045739446 LuceneNoStopNoStem
33 Q0 CACM-2133 36 0.045007735 LuceneNoStopNoStem
33 Q0 CACM-1334 37 0.043756086 LuceneNoStopNoStem
33 Q0 CACM-2325 38 0.0437085 LuceneNoStopNoStem
33 Q0 CACM-1363 39 0.043153893 LuceneNoStopNoStem
33 Q0 CACM-1833 40 0.041589286 LuceneNoStopNoStem
33 Q0 CACM-3153 41 0.041311316 LuceneNoStopNoStem
33 Q0 CACM-3094 42 0.040869534 LuceneNoStopNoStem
33 Q0 CACM-1260 43 0.040393863 LuceneNoStopNoStem
33 Q0 CACM-0492 44 0.040192913 LuceneNoStopNoStem
33 Q0 CACM-2081 45 0.039205566 LuceneNoStopNoStem
33 Q0 CACM-0481 46 0.039111674 LuceneNoStopNoStem
33 Q0 CACM-2850 47 0.039005272 LuceneNoStopNoStem
33 Q0 CACM-0070 48 0.0389313 LuceneNoStopNoStem
33 Q0 CACM-2809 49 0.038832992 LuceneNoStopNoStem
33 Q0 CACM-3138 50 0.03868493 LuceneNoStopNoStem
33 Q0 CACM-0085 51 0.0385583 LuceneNoStopNoStem
33 Q0 CACM-2805 52 0.03789613 LuceneNoStopNoStem
33 Q0 CACM-2986 53 0.037595626 LuceneNoStopNoStem
33 Q0 CACM-2820 54 0.03712209 LuceneNoStopNoStem
33 Q0 CACM-2929 55 0.036858555 LuceneNoStopNoStem
33 Q0 CACM-3125 56 0.036666945 LuceneNoStopNoStem
33 Q0 CACM-1782 57 0.036420498 LuceneNoStopNoStem
33 Q0 CACM-2233 58 0.036059525 LuceneNoStopNoStem
33 Q0 CACM-1876 59 0.03588542 LuceneNoStopNoStem
33 Q0 CACM-2073 60 0.035860017 LuceneNoStopNoStem
33 Q0 CACM-1622 61 0.035753068 LuceneNoStopNoStem
33 Q0 CACM-2660 62 0.035573304 LuceneNoStopNoStem
33 Q0 CACM-2906 63 0.035540674 LuceneNoStopNoStem
33 Q0 CACM-1744 64 0.03492893 LuceneNoStopNoStem
33 Q0 CACM-2840 65 0.0348569 LuceneNoStopNoStem
33 Q0 CACM-1946 66 0.03464696 LuceneNoStopNoStem
33 Q0 CACM-1982 67 0.03462742 LuceneNoStopNoStem
33 Q0 CACM-2040 68 0.03462742 LuceneNoStopNoStem
33 Q0 CACM-1274 69 0.034594692 LuceneNoStopNoStem
33 Q0 CACM-1577 70 0.034325488 LuceneNoStopNoStem
33 Q0 CACM-2408 71 0.033996247 LuceneNoStopNoStem
33 Q0 CACM-1116 72 0.033799402 LuceneNoStopNoStem
33 Q0 CACM-1797 73 0.03370455 LuceneNoStopNoStem
33 Q0 CACM-3166 74 0.033703063 LuceneNoStopNoStem
33 Q0 CACM-3115 75 0.0331767 LuceneNoStopNoStem
33 Q0 CACM-1143 76 0.03317288 LuceneNoStopNoStem
33 Q0 CACM-1802 77 0.033076257 LuceneNoStopNoStem
33 Q0 CACM-2119 78 0.0328949 LuceneNoStopNoStem
33 Q0 CACM-1047 79 0.03280395 LuceneNoStopNoStem
33 Q0 CACM-1135 80 0.0328012 LuceneNoStopNoStem
33 Q0 CACM-2446 81 0.032775164 LuceneNoStopNoStem
33 Q0 CACM-1764 82 0.03273883 LuceneNoStopNoStem
33 Q0 CACM-3059 83 0.03261491 LuceneNoStopNoStem
33 Q0 CACM-2567 84 0.0325509 LuceneNoStopNoStem
33 Q0 CACM-2261 85 0.032437555 LuceneNoStopNoStem
33 Q0 CACM-0339 86 0.032086637 LuceneNoStopNoStem
33 Q0 CACM-1271 87 0.031953942 LuceneNoStopNoStem
33 Q0 CACM-3085 88 0.031682372 LuceneNoStopNoStem
33 Q0 CACM-1990 89 0.031652022 LuceneNoStopNoStem
33 Q0 CACM-1727 90 0.03146079 LuceneNoStopNoStem
33 Q0 CACM-1958 91 0.03071238 LuceneNoStopNoStem
33 Q0 CACM-2837 92 0.030597748 LuceneNoStopNoStem
33 Q0 CACM-2136 93 0.030459806 LuceneNoStopNoStem
33 Q0 CACM-2050 94 0.030191122 LuceneNoStopNoStem
33 Q0 CACM-1298 95 0.030190855 LuceneNoStopNoStem
33 Q0 CACM-0325 96 0.030172527 LuceneNoStopNoStem
33 Q0 CACM-1766 97 0.029976971 LuceneNoStopNoStem
33 Q0 CACM-1255 98 0.029915484 LuceneNoStopNoStem
33 Q0 CACM-1524 99 0.02990973 LuceneNoStopNoStem
33 Q0 CACM-1364 100 0.029842027 LuceneNoStopNoStem

For query: currently interested in isolation of root of polynomial there is an old more recent material heindel l

34 Q0 CACM-2660 1 0.16115332 LuceneNoStopNoStem
34 Q0 CACM-1763 2 0.09637798 LuceneNoStopNoStem
34 Q0 CACM-1524 3 0.095932424 LuceneNoStopNoStem
34 Q0 CACM-1667 4 0.09563196 LuceneNoStopNoStem
34 Q0 CACM-1893 5 0.09563196 LuceneNoStopNoStem
34 Q0 CACM-0116 6 0.090965606 LuceneNoStopNoStem
34 Q0 CACM-1623 7 0.08999871 LuceneNoStopNoStem
34 Q0 CACM-2749 8 0.08999871 LuceneNoStopNoStem
34 Q0 CACM-1999 9 0.08572886 LuceneNoStopNoStem
34 Q0 CACM-0435 10 0.081181884 LuceneNoStopNoStem
34 Q0 CACM-2324 11 0.07634895 LuceneNoStopNoStem
34 Q0 CACM-1346 12 0.06752922 LuceneNoStopNoStem
34 Q0 CACM-2722 13 0.06602895 LuceneNoStopNoStem
34 Q0 CACM-1615 14 0.06599568 LuceneNoStopNoStem
34 Q0 CACM-1867 15 0.06412107 LuceneNoStopNoStem
34 Q0 CACM-1932 16 0.06255577 LuceneNoStopNoStem
34 Q0 CACM-1949 17 0.06236744 LuceneNoStopNoStem
34 Q0 CACM-1567 18 0.059600372 LuceneNoStopNoStem
34 Q0 CACM-0492 19 0.05947858 LuceneNoStopNoStem
34 Q0 CACM-1620 20 0.05854833 LuceneNoStopNoStem
34 Q0 CACM-2897 21 0.056853503 LuceneNoStopNoStem
34 Q0 CACM-0884 22 0.053897273 LuceneNoStopNoStem
34 Q0 CACM-1046 23 0.053343885 LuceneNoStopNoStem
34 Q0 CACM-3166 24 0.05098164 LuceneNoStopNoStem
34 Q0 CACM-1333 25 0.04862041 LuceneNoStopNoStem
34 Q0 CACM-2657 26 0.04835965 LuceneNoStopNoStem
34 Q0 CACM-1386 27 0.046754334 LuceneNoStopNoStem
34 Q0 CACM-2266 28 0.046754334 LuceneNoStopNoStem
34 Q0 CACM-2345 29 0.043791484 LuceneNoStopNoStem
34 Q0 CACM-0531 30 0.0424847 LuceneNoStopNoStem
34 Q0 CACM-2135 31 0.04196049 LuceneNoStopNoStem
34 Q0 CACM-1812 32 0.041313965 LuceneNoStopNoStem
34 Q0 CACM-1051 33 0.04128654 LuceneNoStopNoStem
34 Q0 CACM-0464 34 0.04015755 LuceneNoStopNoStem
34 Q0 CACM-3039 35 0.039259814 LuceneNoStopNoStem
34 Q0 CACM-3127 36 0.039259814 LuceneNoStopNoStem
34 Q0 CACM-2486 37 0.037535556 LuceneNoStopNoStem
34 Q0 CACM-1197 38 0.03699795 LuceneNoStopNoStem
34 Q0 CACM-1633 39 0.035931516 LuceneNoStopNoStem
34 Q0 CACM-2706 40 0.035931516 LuceneNoStopNoStem
34 Q0 CACM-2779 41 0.035931516 LuceneNoStopNoStem
34 Q0 CACM-2254 42 0.034901503 LuceneNoStopNoStem
34 Q0 CACM-2500 43 0.034901503 LuceneNoStopNoStem
34 Q0 CACM-2526 44 0.034901503 LuceneNoStopNoStem
34 Q0 CACM-1875 45 0.03437596 LuceneNoStopNoStem
34 Q0 CACM-1931 46 0.033843316 LuceneNoStopNoStem
34 Q0 CACM-2181 47 0.032898754 LuceneNoStopNoStem
34 Q0 CACM-1389 48 0.03180129 LuceneNoStopNoStem
34 Q0 CACM-3018 49 0.031759273 LuceneNoStopNoStem
34 Q0 CACM-1882 50 0.031547725 LuceneNoStopNoStem
34 Q0 CACM-0585 51 0.03127963 LuceneNoStopNoStem
34 Q0 CACM-1315 52 0.03127963 LuceneNoStopNoStem
34 Q0 CACM-1591 53 0.03127963 LuceneNoStopNoStem
34 Q0 CACM-1680 54 0.03127963 LuceneNoStopNoStem
34 Q0 CACM-0005 55 0.031230658 LuceneNoStopNoStem
34 Q0 CACM-0035 56 0.031230658 LuceneNoStopNoStem
34 Q0 CACM-0334 57 0.031230658 LuceneNoStopNoStem
34 Q0 CACM-2385 58 0.031057652 LuceneNoStopNoStem
34 Q0 CACM-1440 59 0.030910335 LuceneNoStopNoStem
34 Q0 CACM-0497 60 0.030387755 LuceneNoStopNoStem
34 Q0 CACM-2709 61 0.030387755 LuceneNoStopNoStem
34 Q0 CACM-2093 62 0.02957063 LuceneNoStopNoStem
34 Q0 CACM-0672 63 0.028963458 LuceneNoStopNoStem
34 Q0 CACM-1650 64 0.028659886 LuceneNoStopNoStem
34 Q0 CACM-0332 65 0.027542643 LuceneNoStopNoStem
34 Q0 CACM-0971 66 0.027542643 LuceneNoStopNoStem
34 Q0 CACM-1117 67 0.027542643 LuceneNoStopNoStem
34 Q0 CACM-1520 68 0.026769135 LuceneNoStopNoStem
34 Q0 CACM-1618 69 0.026769135 LuceneNoStopNoStem
34 Q0 CACM-1832 70 0.026769135 LuceneNoStopNoStem
34 Q0 CACM-1644 71 0.02673017 LuceneNoStopNoStem
34 Q0 CACM-0397 72 0.026570138 LuceneNoStopNoStem
34 Q0 CACM-1014 73 0.026228104 LuceneNoStopNoStem
34 Q0 CACM-2306 74 0.026228104 LuceneNoStopNoStem
34 Q0 CACM-0848 75 0.02523818 LuceneNoStopNoStem
34 Q0 CACM-0861 76 0.024099812 LuceneNoStopNoStem
34 Q0 CACM-1171 77 0.024099812 LuceneNoStopNoStem
34 Q0 CACM-2356 78 0.024099812 LuceneNoStopNoStem
34 Q0 CACM-2581 79 0.024099812 LuceneNoStopNoStem
34 Q0 CACM-2946 80 0.024099812 LuceneNoStopNoStem
34 Q0 CACM-2808 81 0.023526201 LuceneNoStopNoStem
34 Q0 CACM-1852 82 0.022949591 LuceneNoStopNoStem
34 Q0 CACM-1031 83 0.022307614 LuceneNoStopNoStem
34 Q0 CACM-1803 84 0.022307614 LuceneNoStopNoStem
34 Q0 CACM-3114 85 0.022050222 LuceneNoStopNoStem
34 Q0 CACM-2194 86 0.021231847 LuceneNoStopNoStem
34 Q0 CACM-2723 87 0.021231847 LuceneNoStopNoStem
34 Q0 CACM-1689 88 0.021132054 LuceneNoStopNoStem
34 Q0 CACM-1940 89 0.021132054 LuceneNoStopNoStem
34 Q0 CACM-0112 90 0.020919666 LuceneNoStopNoStem
34 Q0 CACM-0125 91 0.020919666 LuceneNoStopNoStem
34 Q0 CACM-0226 92 0.020919666 LuceneNoStopNoStem
34 Q0 CACM-0325 93 0.020919666 LuceneNoStopNoStem
34 Q0 CACM-0340 94 0.020919666 LuceneNoStopNoStem
34 Q0 CACM-0341 95 0.020919666 LuceneNoStopNoStem
34 Q0 CACM-0342 96 0.020919666 LuceneNoStopNoStem
34 Q0 CACM-0647 97 0.020919666 LuceneNoStopNoStem
34 Q0 CACM-0819 98 0.020919666 LuceneNoStopNoStem
34 Q0 CACM-0842 99 0.020919666 LuceneNoStopNoStem
34 Q0 CACM-1080 100 0.020919666 LuceneNoStopNoStem

For query: probabilistic algorithms especially those dealing with algebraic and symbolic manipulation some examples rabiin probabilistic algorithm on finite field siam waztch probabilistic testing of polynomial identities siam rabin m

35 Q0 CACM-2932 1 0.3521521 LuceneNoStopNoStem
35 Q0 CACM-1474 2 0.1699497 LuceneNoStopNoStem
35 Q0 CACM-2836 3 0.15036957 LuceneNoStopNoStem
35 Q0 CACM-3175 4 0.13480666 LuceneNoStopNoStem
35 Q0 CACM-2165 5 0.12313143 LuceneNoStopNoStem
35 Q0 CACM-2090 6 0.11976144 LuceneNoStopNoStem
35 Q0 CACM-3071 7 0.11595623 LuceneNoStopNoStem
35 Q0 CACM-1386 8 0.10466769 LuceneNoStopNoStem
35 Q0 CACM-2580 9 0.09767767 LuceneNoStopNoStem
35 Q0 CACM-2645 10 0.09365028 LuceneNoStopNoStem
35 Q0 CACM-2560 11 0.08635183 LuceneNoStopNoStem
35 Q0 CACM-1397 12 0.08066006 LuceneNoStopNoStem
35 Q0 CACM-2166 13 0.07763703 LuceneNoStopNoStem
35 Q0 CACM-2323 14 0.07687163 LuceneNoStopNoStem
35 Q0 CACM-2681 15 0.072128445 LuceneNoStopNoStem
35 Q0 CACM-1935 16 0.059502937 LuceneNoStopNoStem
35 Q0 CACM-2437 17 0.059013635 LuceneNoStopNoStem
35 Q0 CACM-2167 18 0.056045067 LuceneNoStopNoStem
35 Q0 CACM-3203 19 0.054858476 LuceneNoStopNoStem
35 Q0 CACM-0265 20 0.053670853 LuceneNoStopNoStem
35 Q0 CACM-1214 21 0.053109862 LuceneNoStopNoStem
35 Q0 CACM-2164 22 0.052328583 LuceneNoStopNoStem
35 Q0 CACM-2516 23 0.051002517 LuceneNoStopNoStem
35 Q0 CACM-1696 24 0.047330584 LuceneNoStopNoStem
35 Q0 CACM-3007 25 0.04558162 LuceneNoStopNoStem
35 Q0 CACM-2169 26 0.044286262 LuceneNoStopNoStem
35 Q0 CACM-2414 27 0.043483935 LuceneNoStopNoStem
35 Q0 CACM-2170 28 0.04335962 LuceneNoStopNoStem
35 Q0 CACM-2567 29 0.04299613 LuceneNoStopNoStem
35 Q0 CACM-0717 30 0.040697694 LuceneNoStopNoStem
35 Q0 CACM-1392 31 0.040427007 LuceneNoStopNoStem
35 Q0 CACM-1216 32 0.039262485 LuceneNoStopNoStem
35 Q0 CACM-2266 33 0.03907805 LuceneNoStopNoStem
35 Q0 CACM-1393 34 0.03900677 LuceneNoStopNoStem
35 Q0 CACM-2402 35 0.038651392 LuceneNoStopNoStem
35 Q0 CACM-2450 36 0.037853263 LuceneNoStopNoStem
35 Q0 CACM-2385 37 0.037653163 LuceneNoStopNoStem
35 Q0 CACM-0719 38 0.03635786 LuceneNoStopNoStem
35 Q0 CACM-2253 39 0.03533104 LuceneNoStopNoStem
35 Q0 CACM-1396 40 0.035170924 LuceneNoStopNoStem
35 Q0 CACM-1020 41 0.034599654 LuceneNoStopNoStem
35 Q0 CACM-1806 42 0.03342228 LuceneNoStopNoStem
35 Q0 CACM-1699 43 0.03258644 LuceneNoStopNoStem
35 Q0 CACM-0284 44 0.032311734 LuceneNoStopNoStem
35 Q0 CACM-3201 45 0.031968776 LuceneNoStopNoStem
35 Q0 CACM-1667 46 0.031844866 LuceneNoStopNoStem
35 Q0 CACM-1893 47 0.031844866 LuceneNoStopNoStem
35 Q0 CACM-3006 48 0.03131251 LuceneNoStopNoStem
35 Q0 CACM-2850 49 0.030225694 LuceneNoStopNoStem
35 Q0 CACM-1524 50 0.029398294 LuceneNoStopNoStem
35 Q0 CACM-2931 51 0.029126083 LuceneNoStopNoStem
35 Q0 CACM-1154 52 0.029107917 LuceneNoStopNoStem
35 Q0 CACM-1543 53 0.02804463 LuceneNoStopNoStem
35 Q0 CACM-1210 54 0.027241005 LuceneNoStopNoStem
35 Q0 CACM-2490 55 0.027093032 LuceneNoStopNoStem
35 Q0 CACM-1948 56 0.026838135 LuceneNoStopNoStem
35 Q0 CACM-0892 57 0.026659455 LuceneNoStopNoStem
35 Q0 CACM-1743 58 0.025684148 LuceneNoStopNoStem
35 Q0 CACM-0179 59 0.025616063 LuceneNoStopNoStem
35 Q0 CACM-0180 60 0.025616063 LuceneNoStopNoStem
35 Q0 CACM-0181 61 0.025616063 LuceneNoStopNoStem
35 Q0 CACM-0182 62 0.025616063 LuceneNoStopNoStem
35 Q0 CACM-0327 63 0.025616063 LuceneNoStopNoStem
35 Q0 CACM-2199 64 0.025616063 LuceneNoStopNoStem
35 Q0 CACM-1595 65 0.025574917 LuceneNoStopNoStem
35 Q0 CACM-3094 66 0.025448252 LuceneNoStopNoStem
35 Q0 CACM-1862 67 0.02518992 LuceneNoStopNoStem
35 Q0 CACM-2767 68 0.024217933 LuceneNoStopNoStem
35 Q0 CACM-0393 69 0.024207247 LuceneNoStopNoStem
35 Q0 CACM-1121 70 0.024121422 LuceneNoStopNoStem
35 Q0 CACM-0762 71 0.024061635 LuceneNoStopNoStem
35 Q0 CACM-1619 72 0.023911718 LuceneNoStopNoStem
35 Q0 CACM-1664 73 0.023847407 LuceneNoStopNoStem
35 Q0 CACM-1946 74 0.023385178 LuceneNoStopNoStem
35 Q0 CACM-2719 75 0.023358367 LuceneNoStopNoStem
35 Q0 CACM-2746 76 0.023013448 LuceneNoStopNoStem
35 Q0 CACM-2956 77 0.02273912 LuceneNoStopNoStem
35 Q0 CACM-1334 78 0.022532027 LuceneNoStopNoStem
35 Q0 CACM-2283 79 0.022439513 LuceneNoStopNoStem
35 Q0 CACM-2341 80 0.022352044 LuceneNoStopNoStem
35 Q0 CACM-1411 81 0.02193862 LuceneNoStopNoStem
35 Q0 CACM-1681 82 0.021547146 LuceneNoStopNoStem
35 Q0 CACM-2273 83 0.021347422 LuceneNoStopNoStem
35 Q0 CACM-1589 84 0.021250153 LuceneNoStopNoStem
35 Q0 CACM-1453 85 0.021142 LuceneNoStopNoStem
35 Q0 CACM-1999 86 0.021100767 LuceneNoStopNoStem
35 Q0 CACM-2399 87 0.021100767 LuceneNoStopNoStem
35 Q0 CACM-2231 88 0.020571401 LuceneNoStopNoStem
35 Q0 CACM-2997 89 0.020511827 LuceneNoStopNoStem
35 Q0 CACM-2809 90 0.020461034 LuceneNoStopNoStem
35 Q0 CACM-2094 91 0.02007332 LuceneNoStopNoStem
35 Q0 CACM-2959 92 0.019861815 LuceneNoStopNoStem
35 Q0 CACM-1388 93 0.0198383 LuceneNoStopNoStem
35 Q0 CACM-1624 94 0.01975046 LuceneNoStopNoStem
35 Q0 CACM-2498 95 0.019486852 LuceneNoStopNoStem
35 Q0 CACM-1049 96 0.019132206 LuceneNoStopNoStem
35 Q0 CACM-1197 97 0.019119957 LuceneNoStopNoStem
35 Q0 CACM-1644 98 0.019092027 LuceneNoStopNoStem
35 Q0 CACM-1870 99 0.018963575 LuceneNoStopNoStem
35 Q0 CACM-2453 100 0.018951463 LuceneNoStopNoStem

For query: fast algorithm for context free language recognition or parsing

36 Q0 CACM-2110 1 0.9065782 LuceneNoStopNoStem
36 Q0 CACM-1265 2 0.89729685 LuceneNoStopNoStem
36 Q0 CACM-2061 3 0.83550304 LuceneNoStopNoStem
36 Q0 CACM-2030 4 0.8150971 LuceneNoStopNoStem
36 Q0 CACM-2698 5 0.78814125 LuceneNoStopNoStem
36 Q0 CACM-1350 6 0.65035975 LuceneNoStopNoStem
36 Q0 CACM-2112 7 0.6322083 LuceneNoStopNoStem
36 Q0 CACM-1012 8 0.56833017 LuceneNoStopNoStem
36 Q0 CACM-2733 9 0.55379313 LuceneNoStopNoStem
36 Q0 CACM-2754 10 0.54062784 LuceneNoStopNoStem
36 Q0 CACM-2739 11 0.50804424 LuceneNoStopNoStem
36 Q0 CACM-1787 12 0.4880218 LuceneNoStopNoStem
36 Q0 CACM-2703 13 0.45790267 LuceneNoStopNoStem
36 Q0 CACM-1825 14 0.45420492 LuceneNoStopNoStem
36 Q0 CACM-2179 15 0.4407614 LuceneNoStopNoStem
36 Q0 CACM-2476 16 0.43252343 LuceneNoStopNoStem
36 Q0 CACM-2340 17 0.42763644 LuceneNoStopNoStem
36 Q0 CACM-1836 18 0.42085803 LuceneNoStopNoStem
36 Q0 CACM-2836 19 0.42085803 LuceneNoStopNoStem
36 Q0 CACM-2084 20 0.40499878 LuceneNoStopNoStem
36 Q0 CACM-1768 21 0.39426437 LuceneNoStopNoStem
36 Q0 CACM-1399 22 0.38446963 LuceneNoStopNoStem
36 Q0 CACM-2702 23 0.36730114 LuceneNoStopNoStem
36 Q0 CACM-2546 24 0.33707702 LuceneNoStopNoStem
36 Q0 CACM-2794 25 0.31956372 LuceneNoStopNoStem
36 Q0 CACM-2921 26 0.31947833 LuceneNoStopNoStem
36 Q0 CACM-1453 27 0.28936115 LuceneNoStopNoStem
36 Q0 CACM-1131 28 0.2732756 LuceneNoStopNoStem
36 Q0 CACM-1683 29 0.26600736 LuceneNoStopNoStem
36 Q0 CACM-1184 30 0.26515347 LuceneNoStopNoStem
36 Q0 CACM-0949 31 0.25864786 LuceneNoStopNoStem
36 Q0 CACM-1612 32 0.24183752 LuceneNoStopNoStem
36 Q0 CACM-1855 33 0.2361871 LuceneNoStopNoStem
