
For query : portabl oper system
7 Q0 CACM-3012 67 0.06761177426533761 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2572 68 0.06747275586848134 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2264 69 0.06713677375903856 QueryLikelihoodModelStemNoStop
7 Q0 CACM-40 70 0.06668478092103221 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1052 71 0.06621366654360475 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1929 72 0.06618306178686939 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2248 73 0.06611256346787357 QueryLikelihoodModelStemNoStop
7 Q0 CACM-3132 74 0.06605998929031037 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2916 75 0.06603917353067519 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1959 76 0.06501720854164726 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1014 77 0.06501086855261932 QueryLikelihoodModelStemNoStop
7 Q0 CACM-558 78 0.06501086855261932 QueryLikelihoodModelStemNoStop
7 Q0 CACM-3171 79 0.06500724570174622 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1065 80 0.0650036228508731 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1671 81 0.06473944611113508 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2153 82 0.06461076469541789 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2048 83 0.06461076469541789 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2604 84 0.06451559105923073 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2610 85 0.06451559105923073 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2631 86 0.06410352700933733 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2479 87 0.06390972028140926 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2918 88 0.0638882294861529 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1443 89 0.0637345473232612 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1915 90 0.06367700235608025 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2823 91 0.06342912554983389 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1430 92 0.0630714757578749 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1609 93 0.06302741262327992 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1595 94 0.06291409435907093 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1277 95 0.06290594294460644 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1705 96 0.06278398064576693 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1912 97 0.06250905712718277 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2871 98 0.06244477564728416 QueryLikelihoodModelStemNoStop
7 Q0 CACM-2486 99 0.06191744188281778 QueryLikelihoodModelStemNoStop
7 Q0 CACM-1782 100 0.06191200760650812 QueryLikelihoodModelStemNoStop
